,address,price
8639,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
8640,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
8641,"2253 glencoe hills drive apt. 9 ann arbor, mi 48108",1100.0
8652,"816 south state street ann arbor, mi 48104",1125.0
8653,"816 south state street ann arbor, mi 48104",1125.0
8654,"816 south state street ann arbor, mi 48104",1125.0
8655,"816 south state street ann arbor, mi 48104",1125.0
8656,"816 south state street ann arbor, mi 48104",1125.0
8657,"816 south state street ann arbor, mi 48104",1125.0
8664,"1302 s. forest ann arbor, mi 48104",1170.0
8665,"1302 s. forest ann arbor, mi 48104",1170.0
8666,"1302 s. forest ann arbor, mi 48104",1170.0
8667,"1302 s. forest ann arbor, mi 48104",1170.0
8668,"1302 s. forest ann arbor, mi 48104",1170.0
8669,"1302 s. forest ann arbor, mi 48104",1170.0
8670,"1107 s university ave ann arbor, mi 48104",1200.0
8671,"1107 s university ave ann arbor, mi 48104",1200.0
8672,"1107 s university ave ann arbor, mi 48104",1200.0
8673,"1107 s university ave ann arbor, mi 48104",1200.0
8674,"1107 s university ave ann arbor, mi 48104",1200.0
8675,"1107 s university ave ann arbor, mi 48104",1200.0
8682,"1107 south university avenue ann arbor, mi 48104",1250.0
8683,"1107 south university avenue ann arbor, mi 48104",1250.0
8684,"1107 south university avenue ann arbor, mi 48104",1250.0
8685,"1107 south university avenue ann arbor, mi 48104",1250.0
8686,"1107 south university avenue ann arbor, mi 48104",1250.0
8687,"1107 south university avenue ann arbor, mi 48104",1250.0
8688,"1107 south university avenue ann arbor, mi 48104",1250.0
8689,"1107 south university avenue ann arbor, mi 48104",1250.0
8690,"1107 south university avenue ann arbor, mi 48104",1250.0
8691,"1107 south university avenue ann arbor, mi 48104",1250.0
8692,"1107 south university avenue ann arbor, mi 48104",1250.0
8693,"1107 south university avenue ann arbor, mi 48104",1250.0
8694,"1107 south university avenue ann arbor, mi 48104",1250.0
8695,"1107 south university avenue ann arbor, mi 48104",1250.0
8696,"1107 south university avenue ann arbor, mi 48104",1250.0
8697,"1107 south university avenue ann arbor, mi 48104",1250.0
8698,"824 packard street ann arbor, mi 48104",1200.0
8699,"824 packard street ann arbor, mi 48104",1200.0
8700,"824 packard street ann arbor, mi 48104",1200.0
8701,"824 packard street ann arbor, mi 48104",1200.0
8702,"824 packard street ann arbor, mi 48104",1200.0
8703,"824 packard street ann arbor, mi 48104",1200.0
8704,"123 allen drive ann arbor, mi 48103",1200.0
8705,"123 allen drive ann arbor, mi 48103",1200.0
8706,"123 allen drive ann arbor, mi 48103",1200.0
8707,"123 allen drive ann arbor, mi 48103",1200.0
8708,"123 allen drive ann arbor, mi 48103",1200.0
8709,"123 allen drive ann arbor, mi 48103",1200.0
8710,"1935 cambridge ann arbor, mi 48104",1250.0
8711,"1935 cambridge ann arbor, mi 48104",1250.0
8712,"1935 cambridge ann arbor, mi 48104",1250.0
8713,"1935 cambridge ann arbor, mi 48104",1250.0
8714,"1935 cambridge ann arbor, mi 48104",1250.0
8715,"1935 cambridge ann arbor, mi 48104",1250.0
8716,"933 dewey avenue ann arbor, mi 48104",1250.0
8717,"933 dewey avenue ann arbor, mi 48104",1250.0
8718,"933 dewey avenue ann arbor, mi 48104",1250.0
8719,"933 dewey avenue ann arbor, mi 48104",1250.0
8720,"933 dewey avenue ann arbor, mi 48104",1250.0
8721,"933 dewey avenue ann arbor, mi 48104",1250.0
8722,"603 e huron st ann arbor, mi 48104",1259.0
8723,"603 e huron st ann arbor, mi 48104",1259.0
8724,"603 e huron st ann arbor, mi 48104",1259.0
8725,"603 e huron st ann arbor, mi 48104",1259.0
8726,"603 e huron st ann arbor, mi 48104",1259.0
8727,"603 e huron st ann arbor, mi 48104",1259.0
8728,"1223 s. state ann arbor, mi 48104",1260.0
8729,"1223 s. state ann arbor, mi 48104",1260.0
8730,"1223 s. state ann arbor, mi 48104",1260.0
8731,"1223 s. state ann arbor, mi 48104",1260.0
8732,"1223 s. state ann arbor, mi 48104",1260.0
8733,"1223 s. state ann arbor, mi 48104",1260.0
8734,"1228 prospect street ann arbor, mi 48104",1280.0
8735,"1228 prospect street ann arbor, mi 48104",1280.0
8736,"1228 prospect street ann arbor, mi 48104",1280.0
8737,"1228 prospect street ann arbor, mi 48104",1280.0
8738,"1228 prospect street ann arbor, mi 48104",1280.0
8739,"1228 prospect street ann arbor, mi 48104",1280.0
8740,"213 w mosley st ann arbor, mi 48103",1285.0
8741,"213 w mosley st ann arbor, mi 48103",1285.0
8742,"213 w mosley st ann arbor, mi 48103",1285.0
8743,"213 w mosley st ann arbor, mi 48103",1285.0
8744,"213 w mosley st ann arbor, mi 48103",1285.0
8745,"213 w mosley st ann arbor, mi 48103",1285.0
8746,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8747,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8748,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8749,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8750,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8751,"431 / 433 south 1st street ann arbor, mi 48103",1295.0
8752,"939 dewey avenue ann arbor, mi 48104",1300.0
8753,"939 dewey avenue ann arbor, mi 48104",1300.0
8754,"939 dewey avenue ann arbor, mi 48104",1300.0
8755,"939 dewey avenue ann arbor, mi 48104",1300.0
8756,"939 dewey avenue ann arbor, mi 48104",1300.0
8757,"939 dewey avenue ann arbor, mi 48104",1300.0
8758,"1001 south forest avenue ann arbor, mi 48104",650.0
8759,"1001 south forest avenue ann arbor, mi 48104",650.0
8760,"1001 south forest avenue ann arbor, mi 48104",650.0
8761,"1001 south forest avenue ann arbor, mi 48104",650.0
8762,"824 mckinley avenue ann arbor, mi 48104",1300.0
8763,"824 mckinley avenue ann arbor, mi 48104",1300.0
8764,"824 mckinley avenue ann arbor, mi 48104",1300.0
8765,"824 mckinley avenue ann arbor, mi 48104",1300.0
8766,"824 mckinley avenue ann arbor, mi 48104",1300.0
8767,"824 mckinley avenue ann arbor, mi 48104",1300.0
8774,"1770 broadway street ann arbor, mi 48105",445.0
8775,"1770 broadway street ann arbor, mi 48105",445.0
8776,"1770 broadway street ann arbor, mi 48105",445.0
8777,"1770 broadway street ann arbor, mi 48105",445.0
8778,"611 east university avenue ann arbor, mi 48104",1350.0
8779,"611 east university avenue ann arbor, mi 48104",1350.0
8780,"611 east university avenue ann arbor, mi 48104",1350.0
8781,"611 east university avenue ann arbor, mi 48104",1350.0
8782,"611 east university avenue ann arbor, mi 48104",1350.0
8783,"611 east university avenue ann arbor, mi 48104",1350.0
8784,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8785,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8786,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8787,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8788,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8789,"555 east william street apt. 12b ann arbor, mi 48104",1350.0
8790,"813 east kingsley street ann arbor, mi 48104",675.0
8791,"813 east kingsley street ann arbor, mi 48104",675.0
8792,"813 east kingsley street ann arbor, mi 48104",675.0
8793,"813 east kingsley street ann arbor, mi 48104",675.0
8800,"1115 nielsen court ann arbor, mi 48105",1369.0
8801,"1115 nielsen court ann arbor, mi 48105",1369.0
8802,"1115 nielsen court ann arbor, mi 48105",1369.0
8803,"1115 nielsen court ann arbor, mi 48105",1369.0
8804,"1115 nielsen court ann arbor, mi 48105",1369.0
8805,"1115 nielsen court ann arbor, mi 48105",1369.0
8806,"1109 elder boulevard ann arbor, mi 48103",1395.0
8807,"1109 elder boulevard ann arbor, mi 48103",1395.0
8808,"1109 elder boulevard ann arbor, mi 48103",1395.0
8809,"1109 elder boulevard ann arbor, mi 48103",1395.0
8810,"1109 elder boulevard ann arbor, mi 48103",1395.0
8811,"1109 elder boulevard ann arbor, mi 48103",1395.0
8812,"332 south division street ann arbor, mi 48104",1400.0
8813,"332 south division street ann arbor, mi 48104",1400.0
8814,"332 south division street ann arbor, mi 48104",1400.0
8815,"332 south division street ann arbor, mi 48104",1400.0
8816,"332 south division street ann arbor, mi 48104",1400.0
8817,"332 south division street ann arbor, mi 48104",1400.0
8818,"125 carriage way ypsilanti, mi 48197",1400.0
8819,"125 carriage way ypsilanti, mi 48197",1400.0
8820,"125 carriage way ypsilanti, mi 48197",1400.0
8821,"125 carriage way ypsilanti, mi 48197",1400.0
8822,"125 carriage way ypsilanti, mi 48197",1400.0
8823,"125 carriage way ypsilanti, mi 48197",1400.0
8824,"921 mary street ann arbor, mi 48104",1425.0
8825,"921 mary street ann arbor, mi 48104",1425.0
8826,"921 mary street ann arbor, mi 48104",1425.0
8827,"921 mary street ann arbor, mi 48104",1425.0
8828,"921 mary street ann arbor, mi 48104",1425.0
8829,"921 mary street ann arbor, mi 48104",1425.0
8830,"1131 church street #103 ann arbor, mi 48104",1450.0
8831,"1131 church street #103 ann arbor, mi 48104",1450.0
8832,"1131 church street #103 ann arbor, mi 48104",1450.0
8833,"1131 church street #103 ann arbor, mi 48104",1450.0
8834,"1131 church street #103 ann arbor, mi 48104",1450.0
8835,"1131 church street #103 ann arbor, mi 48104",1450.0
8836,"555 east william street ann arbor, mi 48104",1450.0
8837,"555 east william street ann arbor, mi 48104",1450.0
8838,"555 east william street ann arbor, mi 48104",1450.0
8839,"555 east william street ann arbor, mi 48104",1450.0
8840,"555 east william street ann arbor, mi 48104",1450.0
8841,"555 east william street ann arbor, mi 48104",1450.0
8842,"515 3rd street ann arbor, mi 48103",1450.0
8843,"515 3rd street ann arbor, mi 48103",1450.0
8844,"515 3rd street ann arbor, mi 48103",1450.0
8845,"515 3rd street ann arbor, mi 48103",1450.0
8846,"515 3rd street ann arbor, mi 48103",1450.0
8847,"515 3rd street ann arbor, mi 48103",1450.0
8848,"516 berkley avenue ann arbor, mi 48103",1475.0
8849,"516 berkley avenue ann arbor, mi 48103",1475.0
8850,"516 berkley avenue ann arbor, mi 48103",1475.0
8851,"516 berkley avenue ann arbor, mi 48103",1475.0
8852,"516 berkley avenue ann arbor, mi 48103",1475.0
8853,"516 berkley avenue ann arbor, mi 48103",1475.0
8854,"1683 broadway street ann arbor, mi 48105",1475.0
8855,"1683 broadway street ann arbor, mi 48105",1475.0
8856,"1683 broadway street ann arbor, mi 48105",1475.0
8857,"1683 broadway street ann arbor, mi 48105",1475.0
8858,"1683 broadway street ann arbor, mi 48105",1475.0
8859,"1683 broadway street ann arbor, mi 48105",1475.0
8860,"820 fuller st ann arbor, mi 48104",1500.0
8861,"820 fuller st ann arbor, mi 48104",1750.0
8862,"5126 green knolls lane ann arbor, mi 48103",1500.0
8863,"5126 green knolls lane ann arbor, mi 48103",1500.0
8864,"5126 green knolls lane ann arbor, mi 48103",1500.0
8865,"5126 green knolls lane ann arbor, mi 48103",1500.0
8866,"5126 green knolls lane ann arbor, mi 48103",1500.0
8867,"5126 green knolls lane ann arbor, mi 48103",1500.0
8868,"1119 granger avenue ann arbor, mi 48104",500.0
8869,"1119 granger avenue ann arbor, mi 48104",500.0
8870,"1119 granger avenue ann arbor, mi 48104",500.0
8871,"1119 granger avenue ann arbor, mi 48104",500.0
8876,"1424 golden avenue ann arbor, mi 48104",750.0
8877,"1424 golden avenue ann arbor, mi 48104",750.0
8878,"1424 golden avenue ann arbor, mi 48104",750.0
8879,"1424 golden avenue ann arbor, mi 48104",750.0
8886,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8887,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8888,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8889,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8890,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8891,"823 brown street ann arbor mi united states ann arbor, mi 48104",1550.0
8898,"1200 prospect ave ann arbor, mi 48104",1600.0
8899,"1200 prospect ave ann arbor, mi 48104",1600.0
8900,"1200 prospect ave ann arbor, mi 48104",1600.0
8901,"1200 prospect ave ann arbor, mi 48104",1600.0
8902,"1200 prospect ave ann arbor, mi 48104",1600.0
8903,"1200 prospect ave ann arbor, mi 48104",1600.0
8904,"915 s division st ann arbor, mi 48104",1700.0
8909,"615 oswego street ann arbor, mi 48104",435.0
8910,"615 oswego street ann arbor, mi 48104",435.0
8911,"615 oswego street ann arbor, mi 48104",435.0
8912,"615 oswego street ann arbor, mi 48104",435.0
8913,"615 oswego street ann arbor, mi 48104",435.0
8914,"615 oswego street ann arbor, mi 48104",435.0
8915,"615 oswego street ann arbor, mi 48104",435.0
8916,"615 oswego street ann arbor, mi 48104",435.0
8917,"615 oswego street ann arbor, mi 48104",435.0
8918,"615 oswego street ann arbor, mi 48104",435.0
8919,"615 oswego street ann arbor, mi 48104",435.0
8920,"615 oswego street ann arbor, mi 48104",435.0
8921,"19600 island lake road chelsea, mi 48118",1650.0
8922,"19600 island lake road chelsea, mi 48118",1650.0
8923,"19600 island lake road chelsea, mi 48118",1650.0
8924,"19600 island lake road chelsea, mi 48118",1650.0
8925,"19600 island lake road chelsea, mi 48118",1650.0
8926,"19600 island lake road chelsea, mi 48118",1650.0
8927,"1317 wilmot st ann arbor, mi 48104",1747.5
8928,"1317 wilmot st ann arbor, mi 48104",1857.5
8929,"1317 wilmot st ann arbor, mi 48104",1900.0
8930,"1317 wilmot st ann arbor, mi 48104",1920.0
8931,"1118 nielsen court ann arbor, mi 48105",867.0
8932,"1118 nielsen court ann arbor, mi 48105",867.0
8933,"1118 nielsen court ann arbor, mi 48105",867.0
8934,"1118 nielsen court ann arbor, mi 48105",867.0
8935,"1905 packard street ann arbor, mi 48104",1750.0
8936,"1905 packard street ann arbor, mi 48104",1750.0
8937,"1905 packard street ann arbor, mi 48104",1750.0
8938,"1905 packard street ann arbor, mi 48104",1750.0
8939,"1905 packard street ann arbor, mi 48104",1750.0
8940,"1905 packard street ann arbor, mi 48104",1750.0
8941,"415 south revena boulevard ann arbor, mi 48103",1750.0
8942,"415 south revena boulevard ann arbor, mi 48103",1750.0
8943,"415 south revena boulevard ann arbor, mi 48103",1750.0
8944,"415 south revena boulevard ann arbor, mi 48103",1750.0
8945,"415 south revena boulevard ann arbor, mi 48103",1750.0
8946,"415 south revena boulevard ann arbor, mi 48103",1750.0
8947,"530 little lake drive ann arbor, mi 48103",1800.0
8948,"530 little lake drive ann arbor, mi 48103",1800.0
8949,"530 little lake drive ann arbor, mi 48103",1800.0
8950,"530 little lake drive ann arbor, mi 48103",1800.0
8951,"530 little lake drive ann arbor, mi 48103",1800.0
8952,"530 little lake drive ann arbor, mi 48103",1800.0
8953,"3029 charing cross road ann arbor, mi 48108",1800.0
8954,"3029 charing cross road ann arbor, mi 48108",1800.0
8955,"3029 charing cross road ann arbor, mi 48108",1800.0
8956,"3029 charing cross road ann arbor, mi 48108",1800.0
8957,"3029 charing cross road ann arbor, mi 48108",1800.0
8958,"3029 charing cross road ann arbor, mi 48108",1800.0
8959,"1007 fountain street ann arbor, mi 48103",600.0
8960,"1007 fountain street ann arbor, mi 48103",600.0
8961,"1007 fountain street ann arbor, mi 48103",600.0
8962,"1007 fountain street ann arbor, mi 48103",600.0
8963,"555 south forest avenue ann arbor, mi 48104",900.0
8964,"555 south forest avenue ann arbor, mi 48104",900.0
8965,"555 south forest avenue ann arbor, mi 48104",900.0
8966,"555 south forest avenue ann arbor, mi 48104",900.0
8967,"3677 east northfield church road ann arbor, mi 48105",1800.0
8968,"3677 east northfield church road ann arbor, mi 48105",1800.0
8969,"3677 east northfield church road ann arbor, mi 48105",1800.0
8970,"3677 east northfield church road ann arbor, mi 48105",1800.0
8971,"3677 east northfield church road ann arbor, mi 48105",1800.0
8972,"3677 east northfield church road ann arbor, mi 48105",1800.0
8973,"413 east huron street ann arbor, mi 48104",1800.0
8974,"413 east huron street ann arbor, mi 48104",1800.0
8975,"413 east huron street ann arbor, mi 48104",1800.0
8976,"413 east huron street ann arbor, mi 48104",1800.0
8977,"413 east huron street ann arbor, mi 48104",1800.0
8978,"413 east huron street ann arbor, mi 48104",1800.0
8985,"1315 hill street ann arbor, mi 48104",715.0
8986,"1315 hill street ann arbor, mi 48104",715.0
8987,"1315 hill street ann arbor, mi 48104",715.0
8988,"1315 hill street ann arbor, mi 48104",715.0
8989,"1315 hill street ann arbor, mi 48104",715.0
8990,"1315 hill street ann arbor, mi 48104",715.0
8991,"1315 hill street ann arbor, mi 48104",715.0
